subject,condition,trial,band,angle_rad
10,vs_s,18,Theta,2.1355906704055885
10,vs_s,19,Theta,2.602021145888046
10,vs_s,20,Theta,3.299953090166119
10,vs_s,21,Theta,1.5677812732162886
10,vs_s,22,Theta,2.802781008426637
10,vs_s,23,Theta,4.9810974085689725
10,vs_s,24,Theta,0.16638150169401766
10,vs_s,25,Theta,1.5890608634397245
10,vs_s,26,Theta,3.481891961085878
10,vs_s,27,Theta,4.5962688759606305
10,vs_s,28,Theta,2.3063817200752035
10,vs_s,29,Theta,4.998385151357784
10,vs_s,30,Theta,2.961000490229413
10,vs_s,31,Theta,0.611110994377584
10,vs_s,32,Theta,0.05151124425545938
10,vs_s,33,Theta,2.2690087735134954
10,vs_s,34,Theta,2.072344353595793
10,vs_s,35,Theta,5.15115145846693
10,vs_s,36,Theta,1.5170272150169908
10,vs_s,37,Theta,2.0912175171782383
10,vs_s,38,Theta,2.62099912624003
10,vs_s,39,Theta,1.2994541777885313
10,vs_s,40,Theta,1.4239145458789353
10,vs_s,41,Theta,4.888634503719398
10,vs_s,42,Theta,2.2443436404148263
10,vs_s,43,Theta,2.2565007895717275
10,vs_s,44,Theta,3.6887630131180984
10,vs_s,45,Theta,3.7965419270626297
10,vs_s,46,Theta,3.700165987206987
10,vs_s,47,Theta,3.5999894766511114
10,vs_s,48,Theta,3.3837941369686093
10,vs_s,49,Theta,3.0309692337276433
10,vs_s,50,Theta,2.0485330136870883
10,vs_s,51,Theta,1.2805010975424826
10,vs_s,52,Theta,1.881462971968407
10,vs_s,53,Theta,5.598067311443675
10,vs_s,54,Theta,1.298184159195855
10,vs_s,55,Theta,4.38105571969301
10,vs_s,56,Theta,1.824046181315368
10,vs_s,57,Theta,1.6549738767284994
10,vs_s,59,Theta,1.033389630935209
10,vs_s,60,Theta,2.833915716830646
10,vs_s,1,Alpha,1.3942261321013019
10,vs_s,2,Alpha,4.8660547812432435
10,vs_s,3,Alpha,1.6640290575288545
10,vs_s,4,Alpha,5.431186527521252
10,vs_s,5,Alpha,2.6897089445931184
10,vs_s,6,Alpha,4.6466018864202745
10,vs_s,7,Alpha,2.634250370667564
10,vs_s,8,Alpha,4.529730062106798
10,vs_s,9,Alpha,1.2026942199801975
10,vs_s,10,Alpha,2.666710615282476
