region,Time,condition,Value,SE
PreSMAR,76.6667,iaa_bi,-0.215395116,0.356360508
PreSMAR,77.5,iaa_bi,-0.218987803,0.354672998
PreSMAR,78.3333,iaa_bi,-0.221747514,0.354190433
PreSMAR,79.1667,iaa_bi,-0.223494946,0.354963389
PreSMAR,80,iaa_bi,-0.22407276,0.356973212
PreSMAR,80.8333,iaa_bi,-0.223350924,0.360133844
PreSMAR,81.6667,iaa_bi,-0.221231496,0.364300071
PreSMAR,82.5,iaa_bi,-0.217652667,0.36928069
PreSMAR,83.3333,iaa_bi,-0.21259198,0.374854461
PreSMAR,84.1667,iaa_bi,-0.20606862,0.380786609
PreSMAR,85,iaa_bi,-0.198144688,0.386844111
PreSMAR,85.8333,iaa_bi,-0.188925431,0.392808616
PreSMAR,86.6667,iaa_bi,-0.178558387,0.398486455
PreSMAR,87.5,iaa_bi,-0.16723145,0.40371569
PreSMAR,88.3333,iaa_bi,-0.155169891,0.40837042
PreSMAR,89.1667,iaa_bi,-0.142632383,0.412362668
PreSMAR,90,iaa_bi,-0.129906112,0.415642212
PreSMAR,90.8333,iaa_bi,-0.117301077,0.4181947
PreSMAR,91.6667,iaa_bi,-0.105143706,0.420038322
PreSMAR,92.5,iaa_bi,-0.093769925,0.421219305
PreSMAR,93.3333,iaa_bi,-0.083517846,0.421806486
PreSMAR,94.1667,iaa_bi,-0.074720231,0.421885206
PreSMAR,95,iaa_bi,-0.067696919,0.421550833
PreSMAR,95.8333,iaa_bi,-0.06274739,0.420902223
PreSMAR,96.6667,iaa_bi,-0.060143644,0.420035478
PreSMAR,97.5,iaa_bi,-0.060123565,0.419038385
PreSMAR,98.3333,iaa_bi,-0.062884942,0.417985889
PreSMAR,99.1667,iaa_bi,-0.068580287,0.416936884
PreSMAR,100,iaa_bi,-0.077312579,0.415932542
PreSMAR,100.8333,iaa_bi,-0.089132061,0.414996231
PreSMAR,101.6667,iaa_bi,-0.104034165,0.414134931
PreSMAR,102.5,iaa_bi,-0.121958627,0.413341908
PreSMAR,103.3333,iaa_bi,-0.142789832,0.412600309
PreSMAR,104.1667,iaa_bi,-0.1663584,0.411887229
PreSMAR,105,iaa_bi,-0.192443977,0.411177821
PreSMAR,105.8333,iaa_bi,-0.220779194,0.410449023
PreSMAR,106.6667,iaa_bi,-0.251054705,0.409682572
PreSMAR,107.5,iaa_bi,-0.282925207,0.408867059
PreSMAR,108.3333,iaa_bi,-0.316016312,0.407998879
PreSMAR,109.1667,iaa_bi,-0.349932116,0.407082083
PreSMAR,110,iaa_bi,-0.384263312,0.406127201
PreSMAR,110.8333,iaa_bi,-0.418595651,0.405149229
PreSMAR,111.6667,iaa_bi,-0.452518571,0.404165042
PreSMAR,112.5,iaa_bi,-0.485633792,0.403190548
PreSMAR,113.3333,iaa_bi,-0.517563692,0.40223792
PreSMAR,114.1667,iaa_bi,-0.547959253,0.401313252
PreSMAR,115,iaa_bi,-0.576507411,0.400414915
PreSMAR,115.8333,iaa_bi,-0.602937626,0.399532858
PreSMAR,116.6667,iaa_bi,-0.627027523,0.398648948
PreSMAR,117.5,iaa_bi,-0.648607466,0.397738377
PreSMAR,118.3333,iaa_bi,-0.667563952,0.396772024
PreSMAR,119.1667,iaa_bi,-0.683841747,0.395719579
PreSMAR,120,iaa_bi,-0.697444701,0.394553137
PreSMAR,120.8333,iaa_bi,-0.708435219,0.393250966
PreSMAR,121.6667,iaa_bi,-0.716932384,0.391801099
PreSMAR,122.5,iaa_bi,-0.723108788,0.390204432
PreSMAR,123.3333,iaa_bi,-0.727186106,0.388477027
PreSMAR,124.1667,iaa_bi,-0.729429533,0.386651375
PreSMAR,125,iaa_bi,-0.730141197,0.384776415
PreSMAR,125.8333,iaa_bi,-0.729652681,0.382916182
PreSMAR,126.6667,iaa_bi,-0.728316846,0.381147045
PreSMAR,127.5,iaa_bi,-0.726499109,0.379553592
PreSMAR,128.3333,iaa_bi,-0.724568401,0.378223352
PreSMAR,129.1667,iaa_bi,-0.722887991,0.377240687
PreSMAR,130,iaa_bi,-0.721806396,0.376680326
PreSMAR,130.8333,iaa_bi,-0.721648581,0.376601115
PreSMAR,131.6667,iaa_bi,-0.722707655,0.377040634
PreSMAR,132.5,iaa_bi,-0.725237266,0.378011264
PreSMAR,133.3333,iaa_bi,-0.729444849,0.37949818
PreSMAR,134.1667,iaa_bi,-0.735485921,0.381459507
PreSMAR,135,iaa_bi,-0.743459532,0.383828634
PreSMAR,135.8333,iaa_bi,-0.753405001,0.386518407
PreSMAR,136.6667,iaa_bi,-0.765300012,0.389426752
PreSMAR,137.5,iaa_bi,-0.77906013,0.392443144
PreSMAR,138.3333,iaa_bi,-0.794539754,0.395455363
PreSMAR,139.1667,iaa_bi,-0.811534492,0.398356003
PreSMAR,140,iaa_bi,-0.829784927,0.401048327
PreSMAR,140.8333,iaa_bi,-0.848981685,0.40345118
PreSMAR,141.6667,iaa_bi,-0.86877171,0.405502766
PreSMAR,142.5,iaa_bi,-0.888765606,0.407163206
PreSMAR,143.3333,iaa_bi,-0.908545898,0.408415839
PreSMAR,144.1667,iaa_bi,-0.927676021,0.409267288
PreSMAR,145,iaa_bi,-0.945709858,0.40974633
PreSMAR,145.8333,iaa_bi,-0.962201594,0.409901651
PreSMAR,146.6667,iaa_bi,-0.976715699,0.409798584
PreSMAR,147.5,iaa_bi,-0.988836786,0.409514971
PreSMAR,148.3333,iaa_bi,-0.998179159,0.409136329
PreSMAR,149.1667,iaa_bi,-1.004395806,0.408750574
PreSMAR,150,iaa_bi,-1.007186662,0.408442579
PreSMAR,150.8333,iaa_bi,-1.006305937,0.408288926
PreSMAR,151.6667,iaa_bi,-1.001568352,0.408353201
PreSMAR,152.5,iaa_bi,-0.992854145,0.4086822
PreSMAR,153.3333,iaa_bi,-0.98011272,0.409303323
PreSMAR,154.1667,iaa_bi,-0.963364866,0.410223368
PreSMAR,155,iaa_bi,-0.942703475,0.411428774
PreSMAR,155.8333,iaa_bi,-0.918292765,0.412887242
PreSMAR,156.6667,iaa_bi,-0.890365987,0.414550529
PreSMAR,157.5,iaa_bi,-0.859221688,0.41635808
PreSMAR,158.3333,iaa_bi,-0.825218595,0.418241178
PreSMAR,159.1667,iaa_bi,-0.78876922,0.420127204
PreSMAR,160,iaa_bi,-0.750332346,0.421943709
PreSMAR,160.8333,iaa_bi,-0.710404521,0.423622022
PreSMAR,161.6667,iaa_bi,-0.669510775,0.425100204
PreSMAR,162.5,iaa_bi,-0.62819473,0.426325245
PreSMAR,163.3333,iaa_bi,-0.587008332,0.427254469
PreSMAR,164.1667,iaa_bi,-0.546501428,0.427856151
PreSMAR,165,iaa_bi,-0.507211388,0.428109441
PreSMAR,165.8333,iaa_bi,-0.469653024,0.428003664
PreSMAR,166.6667,iaa_bi,-0.434308997,0.42753715
PreSMAR,167.5,iaa_bi,-0.401620924,0.426715714
PreSMAR,168.3333,iaa_bi,-0.371981376,0.425550932
PreSMAR,169.1667,iaa_bi,-0.345726925,0.424058385
PreSMAR,170,iaa_bi,-0.323132393,0.422255972
PreSMAR,170.8333,iaa_bi,-0.304406412,0.420162461
PreSMAR,171.6667,iaa_bi,-0.289688388,0.417796353
PreSMAR,172.5,iaa_bi,-0.279046917,0.415175156
PreSMAR,173.3333,iaa_bi,-0.272479691,0.412315111
PreSMAR,174.1667,iaa_bi,-0.269914865,0.409231377
PreSMAR,175,iaa_bi,-0.271213863,0.405938662
PreSMAR,175.8333,iaa_bi,-0.276175537,0.402452224
PreSMAR,176.6667,iaa_bi,-0.284541583,0.398789167
PreSMAR,177.5,iaa_bi,-0.296003081,0.3949699
PreSMAR,178.3333,iaa_bi,-0.310208009,0.391019638
PreSMAR,179.1667,iaa_bi,-0.326769556,0.386969804
PreSMAR,180,iaa_bi,-0.345275035,0.382859167
PreSMAR,180.8333,iaa_bi,-0.365295214,0.378734604
PreSMAR,181.6667,iaa_bi,-0.386393832,0.374651342
PreSMAR,182.5,iaa_bi,-0.408137098,0.370672579
PreSMAR,183.3333,iaa_bi,-0.430102969,0.366868409
PreSMAR,184.1667,iaa_bi,-0.451889988,0.363314026
PreSMAR,185,iaa_bi,-0.473125506,0.360087219
PreSMAR,185.8333,iaa_bi,-0.493473096,0.357265253
PreSMAR,186.6667,iaa_bi,-0.512639017,0.354921297
PreSMAR,187.5,iaa_bi,-0.530377586,0.353120644
PreSMAR,188.3333,iaa_bi,-0.546495351,0.351917013
PreSMAR,189.1667,iaa_bi,-0.560853987,0.351349274
PreSMAR,190,iaa_bi,-0.573371871,0.351438914
PreSMAR,190.8333,iaa_bi,-0.584024305,0.352188519
PreSMAR,191.6667,iaa_bi,-0.592842411,0.353581428
PreSMAR,192.5,iaa_bi,-0.599910739,0.355582583
PreSMAR,193.3333,iaa_bi,-0.605363651,0.358140488
PreSMAR,194.1667,iaa_bi,-0.609380598,0.36119003
PreSMAR,195,iaa_bi,-0.612180395,0.364655896
PreSMAR,195.8333,iaa_bi,-0.614014655,0.368456239
PreSMAR,196.6667,iaa_bi,-0.615160544,0.372506324
PreSMAR,197.5,iaa_bi,-0.615913029,0.376721899
PreSMAR,198.3333,iaa_bi,-0.616576818,0.381022123
PreSMAR,199.1667,iaa_bi,-0.61745818,0.385331969
PreSMAR,200,iaa_bi,-0.618856847,0.389584051
PreSMAR,200.8333,iaa_bi,-0.621058183,0.393719928
PreSMAR,201.6667,iaa_bi,-0.624325812,0.397690917
PreSMAR,202.5,iaa_bi,-0.62889487,0.401458516
PreSMAR,203.3333,iaa_bi,-0.634966047,0.404994522
PreSMAR,204.1667,iaa_bi,-0.642700543,0.408280938
PreSMAR,205,iaa_bi,-0.65221606,0.411309744
PreSMAR,205.8333,iaa_bi,-0.663583916,0.414082617
PreSMAR,206.6667,iaa_bi,-0.676827338,0.416610637
PreSMAR,207.5,iaa_bi,-0.691920976,0.41891401
PreSMAR,208.3333,iaa_bi,-0.708791624,0.421021814
PreSMAR,209.1667,iaa_bi,-0.727320139,0.422971746
PreSMAR,210,iaa_bi,-0.747344494,0.424809813
PreSMAR,210.8333,iaa_bi,-0.76866389,0.42658992
PreSMAR,211.6667,iaa_bi,-0.791043808,0.428373241
PreSMAR,212.5,iaa_bi,-0.814221887,0.43022732
PreSMAR,213.3333,iaa_bi,-0.837914482,0.432224779
PreSMAR,214.1667,iaa_bi,-0.861823716,0.434441597
PreSMAR,215,iaa_bi,-0.885644883,0.436954912
PreSMAR,215.8333,iaa_bi,-0.909073998,0.439840371
PreSMAR,216.6667,iaa_bi,-0.93181532,0.443169109
PreSMAR,217.5,iaa_bi,-0.953588653,0.447004484
PreSMAR,218.3333,iaa_bi,-0.97413627,0.4513988
PreSMAR,219.1667,iaa_bi,-0.993229264,0.456390232
PreSMAR,220,iaa_bi,-1.010673194,0.462000235
PreSMAR,220.8333,iaa_bi,-1.026312881,0.468231665
PreSMAR,221.6667,iaa_bi,-1.040036235,0.475067808
PreSMAR,222.5,iaa_bi,-1.051777031,0.482472427
PreSMAR,223.3333,iaa_bi,-1.061516557,0.490390844
PreSMAR,224.1667,iaa_bi,-1.0692841,0.498751968
PreSMAR,225,iaa_bi,-1.075156257,0.507471143
PreSMAR,225.8333,iaa_bi,-1.079255088,0.516453576
PreSMAR,226.6667,iaa_bi,-1.081745152,0.525598128
PreSMAR,227.5,iaa_bi,-1.082829497,0.534801225
PreSMAR,228.3333,iaa_bi,-1.082744711,0.543960663
PreSMAR,229.1667,iaa_bi,-1.081755127,0.552979124
PreSMAR,230,iaa_bi,-1.08014635,0.561767222
PreSMAR,230.8333,iaa_bi,-1.078218234,0.570245991
PreSMAR,231.6667,iaa_bi,-1.076277497,0.578348691
PreSMAR,232.5,iaa_bi,-1.074630132,0.586021899
PreSMAR,233.3333,iaa_bi,-1.073573812,0.593225852
PreSMAR,234.1667,iaa_bi,-1.073390452,0.59993404
PreSMAR,235,iaa_bi,-1.074339124,0.606132097
PreSMAR,235.8333,iaa_bi,-1.076649479,0.61181604
PreSMAR,236.6667,iaa_bi,-1.080515841,0.616989968
PreSMAR,237.5,iaa_bi,-1.086092112,0.621663341
PreSMAR,238.3333,iaa_bi,-1.093487615,0.62584801
PreSMAR,239.1667,iaa_bi,-1.102763967,0.629555178
PreSMAR,240,iaa_bi,-1.113933067,0.632792492
PreSMAR,240.8333,iaa_bi,-1.126956245,0.635561474
PreSMAR,241.6667,iaa_bi,-1.141744598,0.637855488
PreSMAR,242.5,iaa_bi,-1.158160505,0.639658391
PreSMAR,243.3333,iaa_bi,-1.17602029,0.640944019
PreSMAR,244.1667,iaa_bi,-1.195097978,0.641676557
PreSMAR,245,iaa_bi,-1.215130058,0.641811814
PreSMAR,245.8333,iaa_bi,-1.235821137,0.64129937
PreSMAR,246.6667,iaa_bi,-1.256850368,0.640085467
PreSMAR,247.5,iaa_bi,-1.277878502,0.638116534
PreSMAR,248.3333,iaa_bi,-1.298555393,0.635343145
PreSMAR,249.1667,iaa_bi,-1.318527801,0.63172423
PreSMAR,250,iaa_bi,-1.337447294,0.62723134
PreSMAR,250.8333,iaa_bi,-1.354978089,0.621852761
PreSMAR,251.6667,iaa_bi,-1.370804628,0.615597297
PreSMAR,252.5,iaa_bi,-1.384638737,0.608497536
PreSMAR,253.3333,iaa_bi,-1.396226189,0.600612435
PreSMAR,254.1667,iaa_bi,-1.405352527,0.592029045
PreSMAR,255,iaa_bi,-1.411848002,0.582863218
PreSMAR,255.8333,iaa_bi,-1.415591533,0.573259112
PreSMAR,256.6667,iaa_bi,-1.416513576,0.563387312
PreSMAR,257.5,iaa_bi,-1.414597846,0.553441399
PreSMAR,258.3333,iaa_bi,-1.409881854,0.543632815
PreSMAR,259.1667,iaa_bi,-1.402456241,0.534183961
PreSMAR,260,iaa_bi,-1.392462923,0.525319569
PreSMAR,260.8333,iaa_bi,-1.3800921,0.517256634
PreSMAR,261.6667,iaa_bi,-1.365578179,0.51019342
PreSMAR,262.5,iaa_bi,-1.349194718,0.504298373
PreSMAR,263.3333,iaa_bi,-1.331248504,0.49970002
PreSMAR,264.1667,iaa_bi,-1.31207289,0.496479053
PreSMAR,265,iaa_bi,-1.292020555,0.494663675
PreSMAR,265.8333,iaa_bi,-1.271455846,0.494228955
PreSMAR,266.6667,iaa_bi,-1.250746868,0.495100364
PreSMAR,267.5,iaa_bi,-1.23025752,0.497161064
PreSMAR,268.3333,iaa_bi,-1.210339636,0.500261976
PreSMAR,269.1667,iaa_bi,-1.191325419,0.50423338
PreSMAR,270,iaa_bi,-1.173520348,0.508896736
PreSMAR,270.8333,iaa_bi,-1.157196689,0.514075603
PreSMAR,271.6667,iaa_bi,-1.14258779,0.519604865
PreSMAR,272.5,iaa_bi,-1.129883258,0.525337785
PreSMAR,273.3333,iaa_bi,-1.119225143,0.531150732
PreSMAR,274.1667,iaa_bi,-1.110705201,0.536945631
PreSMAR,275,iaa_bi,-1.104363305,0.542650357
PreSMAR,275.8333,iaa_bi,-1.100187025,0.548217337
PreSMAR,276.6667,iaa_bi,-1.098112394,0.553620724
PreSMAR,277.5,iaa_bi,-1.098025827,0.558852461
PreSMAR,278.3333,iaa_bi,-1.099767156,0.563917623
PreSMAR,279.1667,iaa_bi,-1.103133702,0.568829398
PreSMAR,280,iaa_bi,-1.107885287,0.573604056
PreSMAR,280.8333,iaa_bi,-1.113750073,0.578256282
PreSMAR,281.6667,iaa_bi,-1.120431088,0.582795162
PreSMAR,282.5,iaa_bi,-1.12761329,0.587221111
PreSMAR,283.3333,iaa_bi,-1.134971006,0.591523919
PreSMAR,284.1667,iaa_bi,-1.142175574,0.59568203
PreSMAR,285,iaa_bi,-1.148903011,0.599663065
PreSMAR,285.8333,iaa_bi,-1.154841544,0.603425491
PreSMAR,286.6667,iaa_bi,-1.159698809,0.606921276
PreSMAR,287.5,iaa_bi,-1.163208585,0.610099295
PreSMAR,288.3333,iaa_bi,-1.165136887,0.612909206
PreSMAR,289.1667,iaa_bi,-1.165287292,0.615305503
PreSMAR,290,iaa_bi,-1.163505383,0.61725147
PreSMAR,290.8333,iaa_bi,-1.159682203,0.618722748
PreSMAR,291.6667,iaa_bi,-1.153756657,0.619710292
PreSMAR,292.5,iaa_bi,-1.145716796,0.620222512
PreSMAR,293.3333,iaa_bi,-1.13559998,0.620286449
PreSMAR,294.1667,iaa_bi,-1.123491895,0.619947859
PreSMAR,295,iaa_bi,-1.109524481,0.619270157
PreSMAR,295.8333,iaa_bi,-1.09387279,0.618332195
PreSMAR,296.6667,iaa_bi,-1.07675089,0.617224937
PreSMAR,297.5,iaa_bi,-1.058406872,0.616047144
PreSMAR,298.3333,iaa_bi,-1.039117113,0.614900272
PreSMAR,299.1667,iaa_bi,-1.019179912,0.613882853
PreSMAR,300,iaa_bi,-0.998908646,0.613084725
PreSMAR,300.8333,iaa_bi,-0.978624623,0.612581509
PreSMAR,301.6667,iaa_bi,-0.958649777,0.612429755
PreSMAR,302.5,iaa_bi,-0.939299386,0.612663179
PreSMAR,303.3333,iaa_bi,-0.920874977,0.613290306
PreSMAR,304.1667,iaa_bi,-0.903657582,0.614293744
PreSMAR,305,iaa_bi,-0.887901497,0.615631143
PreSMAR,305.8333,iaa_bi,-0.873828685,0.617237758
PreSMAR,306.6667,iaa_bi,-0.861623952,0.619030363
PreSMAR,307.5,iaa_bi,-0.851430999,0.620912182
PreSMAR,308.3333,iaa_bi,-0.843349447,0.62277842
PreSMAR,309.1667,iaa_bi,-0.837432884,0.624521993
PreSMAR,310,iaa_bi,-0.833687988,0.626039049
PreSMAR,310.8333,iaa_bi,-0.832074737,0.627233976
PreSMAR,311.6667,iaa_bi,-0.832507696,0.628023624
PreSMAR,312.5,iaa_bi,-0.834858342,0.628340591
PreSMAR,313.3333,iaa_bi,-0.838958382,0.628135462
PreSMAR,314.1667,iaa_bi,-0.844603962,0.627377971
PreSMAR,315,iaa_bi,-0.851560691,0.626057107
PreSMAR,315.8333,iaa_bi,-0.859569334,0.624180245
PreSMAR,316.6667,iaa_bi,-0.868352061,0.621771381
PreSMAR,317.5,iaa_bi,-0.877619086,0.618868642
PreSMAR,318.3333,iaa_bi,-0.887075557,0.615521214
PreSMAR,319.1667,iaa_bi,-0.896428519,0.611785902
PreSMAR,320,iaa_bi,-0.905393798,0.607723521
PreSMAR,320.8333,iaa_bi,-0.913702644,0.60339536
PreSMAR,321.6667,iaa_bi,-0.921107973,0.598859943
PreSMAR,322.5,iaa_bi,-0.927390066,0.594170291
PreSMAR,323.3333,iaa_bi,-0.932361599,0.589371893
PreSMAR,324.1667,iaa_bi,-0.935871872,0.584501499
PreSMAR,325,iaa_bi,-0.937810157,0.579586828
PreSMAR,325.8333,iaa_bi,-0.938108079,0.574647183
PreSMAR,326.6667,iaa_bi,-0.936740974,0.569694911
PreSMAR,327.5,iaa_bi,-0.933728194,0.564737554
PreSMAR,328.3333,iaa_bi,-0.929132363,0.559780492
PreSMAR,329.1667,iaa_bi,-0.923057585,0.55482984
PreSMAR,330,iaa_bi,-0.91564666,0.549895317
PreSMAR,330.8333,iaa_bi,-0.907077367,0.544992841
PreSMAR,331.6667,iaa_bi,-0.897557901,0.54014658
PreSMAR,332.5,iaa_bi,-0.887321578,0.535390267
PreSMAR,333.3333,iaa_bi,-0.876620912,0.530767604
PreSMAR,334.1667,iaa_bi,-0.865721233,0.526331658
PreSMAR,335,iaa_bi,-0.854893962,0.522143228
PreSMAR,335.8333,iaa_bi,-0.844409723,0.518268229
PreSMAR,336.6667,iaa_bi,-0.834531443,0.514774241
PreSMAR,337.5,iaa_bi,-0.825507599,0.511726444
PreSMAR,338.3333,iaa_bi,-0.817565781,0.509183252
PreSMAR,339.1667,iaa_bi,-0.810906707,0.507192001
PreSMAR,340,iaa_bi,-0.805698846,0.505785095
PreSMAR,340.8333,iaa_bi,-0.802073766,0.504976968
PreSMAR,341.6667,iaa_bi,-0.800122321,0.504762171
PreSMAR,342.5,iaa_bi,-0.799891775,0.505114798
PreSMAR,343.3333,iaa_bi,-0.801383928,0.505989286
PreSMAR,344.1667,iaa_bi,-0.804554289,0.507322526
PreSMAR,345,iaa_bi,-0.809312339,0.509037062
PreSMAR,345.8333,iaa_bi,-0.815522862,0.511045074
PreSMAR,346.6667,iaa_bi,-0.823008339,0.513252799
PreSMAR,347.5,iaa_bi,-0.83155235,0.515565027
PreSMAR,348.3333,iaa_bi,-0.840903908,0.517889363
PreSMAR,349.1667,iaa_bi,-0.850782654,0.52014001
PreSMAR,350,iaa_bi,-0.860884777,0.522240873
PreSMAR,350.8333,iaa_bi,-0.87088955,0.524127903
PreSMAR,351.6667,iaa_bi,-0.880466338,0.525750629
PreSMAR,352.5,iaa_bi,-0.889281918,0.5270729
PreSMAR,353.3333,iaa_bi,-0.897007957,0.528072896
PreSMAR,354.1667,iaa_bi,-0.903328492,0.528742494
PreSMAR,355,iaa_bi,-0.907947228,0.529086111
PreSMAR,355.8333,iaa_bi,-0.910594517,0.529119131
PreSMAR,356.6667,iaa_bi,-0.911033844,0.528866066
PreSMAR,357.5,iaa_bi,-0.909067685,0.528358558
PreSMAR,358.3333,iaa_bi,-0.904542612,0.527633364
PreSMAR,359.1667,iaa_bi,-0.89735351,0.526730426
PreSMAR,360,iaa_bi,-0.887446838,0.525691122
PreSMAR,360.8333,iaa_bi,-0.874822826,0.524556777
PreSMAR,361.6667,iaa_bi,-0.859536588,0.523367492
PreSMAR,362.5,iaa_bi,-0.841698087,0.522161297
PreSMAR,363.3333,iaa_bi,-0.821470976,0.520973654
PreSMAR,364.1667,iaa_bi,-0.799070314,0.519837264
PreSMAR,365,iaa_bi,-0.774759201,0.518782148
PreSMAR,365.8333,iaa_bi,-0.748844407,0.517835939
PreSMAR,366.6667,iaa_bi,-0.721671068,0.517024317
PreSMAR,367.5,iaa_bi,-0.693616561,0.516371519
PreSMAR,368.3333,iaa_bi,-0.665083682,0.515900863
PreSMAR,369.1667,iaa_bi,-0.636493261,0.515635219
PreSMAR,370,iaa_bi,-0.608276361,0.515597394
PreSMAR,370.8333,iaa_bi,-0.58086623,0.515810387
PreSMAR,371.6667,iaa_bi,-0.554690148,0.516297498
PreSMAR,372.5,iaa_bi,-0.530161363,0.517082269
PreSMAR,373.3333,iaa_bi,-0.507671245,0.518188266
PreSMAR,374.1667,iaa_bi,-0.487581844,0.519638677
PreSMAR,375,iaa_bi,-0.47021899,0.521455751
PreSMAR,375.8333,iaa_bi,-0.455866065,0.523660054
PreSMAR,376.6667,iaa_bi,-0.444758588,0.526269572
PreSMAR,377.5,iaa_bi,-0.437079706,0.529298648
PreSMAR,378.3333,iaa_bi,-0.432956683,0.532756788
PreSMAR,379.1667,iaa_bi,-0.432458456,0.536647353
PreSMAR,380,iaa_bi,-0.435594308,0.540966201
PreSMAR,380.8333,iaa_bi,-0.44231366,0.545700313
PreSMAR,381.6667,iaa_bi,-0.452507012,0.550826513
PreSMAR,382.5,iaa_bi,-0.466007984,0.556310348
PreSMAR,383.3333,iaa_bi,-0.482596427,0.562105241
PreSMAR,384.1667,iaa_bi,-0.502002526,0.568152001
PreSMAR,385,iaa_bi,-0.523911822,0.574378795
PreSMAR,385.8333,iaa_bi,-0.547971035,0.580701624
PreSMAR,386.6667,iaa_bi,-0.573794577,0.587025378
PreSMAR,387.5,iaa_bi,-0.600971621,0.593245465
PreSMAR,388.3333,iaa_bi,-0.629073588,0.599250002
PreSMAR,389.1667,iaa_bi,-0.657661891,0.604922544
PreSMAR,390,iaa_bi,-0.6862958,0.610145256
PreSMAR,390.8333,iaa_bi,-0.714540257,0.614802466
PreSMAR,391.6667,iaa_bi,-0.741973503,0.618784472
PreSMAR,392.5,iaa_bi,-0.768194367,0.621991503
PreSMAR,393.3333,iaa_bi,-0.79282908,0.624337713
PreSMAR,394.1667,iaa_bi,-0.815537483,0.625755056
PreSMAR,395,iaa_bi,-0.836018525,0.626196941
PreSMAR,395.8333,iaa_bi,-0.854014952,0.625641506
PreSMAR,396.6667,iaa_bi,-0.869317103,0.624094374
PreSMAR,397.5,iaa_bi,-0.881765755,0.621590743
PreSMAR,398.3333,iaa_bi,-0.89125398,0.618196638
PreSMAR,399.1667,iaa_bi,-0.89772799,0.614009161
PreSMAR,400,iaa_bi,-0.901186969,0.60915555
PreSMAR,400.8333,iaa_bi,-0.901681916,0.603790885
PreSMAR,401.6667,iaa_bi,-0.89931354,0.59809426
PreSMAR,402.5,iaa_bi,-0.894229256,0.59226333
PreSMAR,403.3333,iaa_bi,-0.88661937,0.586507218
PreSMAR,404.1667,iaa_bi,-0.876712536,0.581037887
PreSMAR,405,iaa_bi,-0.864770582,0.576060318
PreSMAR,405.8333,iaa_bi,-0.851082835,0.571762029
PreSMAR,406.6667,iaa_bi,-0.835960054,0.568302716
PreSMAR,407.5,iaa_bi,-0.819728099,0.565804972
PreSMAR,408.3333,iaa_bi,-0.802721473,0.564347088
PreSMAR,409.1667,iaa_bi,-0.785276861,0.563958815
PreSMAR,410,iaa_bi,-0.767726797,0.564620691
PreSMAR,410.8333,iaa_bi,-0.750393579,0.566267076
PreSMAR,411.6667,iaa_bi,-0.733583552,0.568792587
PreSMAR,412.5,iaa_bi,-0.717581852,0.572061208
PreSMAR,413.3333,iaa_bi,-0.702647721,0.575917072
PreSMAR,414.1667,iaa_bi,-0.689010456,0.580195861
PreSMAR,415,iaa_bi,-0.676866075,0.584735814
PreSMAR,415.8333,iaa_bi,-0.666374724,0.589387569
PreSMAR,416.6667,iaa_bi,-0.657658889,0.594022269
PreSMAR,417.5,iaa_bi,-0.650802396,0.598537594
PreSMAR,418.3333,iaa_bi,-0.645850226,0.602861583
PreSMAR,419.1667,iaa_bi,-0.642809104,0.606954242
PreSMAR,420,iaa_bi,-0.64164885,0.610807019
PreSMAR,420.8333,iaa_bi,-0.642304419,0.614440316
PreSMAR,421.6667,iaa_bi,-0.644678597,0.61789927
PreSMAR,422.5,iaa_bi,-0.648645255,0.621248069
PreSMAR,423.3333,iaa_bi,-0.65405309,0.624563173
PreSMAR,424.1667,iaa_bi,-0.660729762,0.627925851
PreSMAR,425,iaa_bi,-0.668486323,0.631414521
PreSMAR,425.8333,iaa_bi,-0.677121846,0.635097423
PreSMAR,426.6667,iaa_bi,-0.686428144,0.639026167
PreSMAR,427.5,iaa_bi,-0.696194481,0.643230635
PreSMAR,428.3333,iaa_bi,-0.706212178,0.647715624
PreSMAR,429.1667,iaa_bi,-0.716279016,0.652459487
PreSMAR,430,iaa_bi,-0.726203352,0.6574148
PreSMAR,430.8333,iaa_bi,-0.735807864,0.662510952
PreSMAR,431.6667,iaa_bi,-0.744932868,0.667658348
PreSMAR,432.5,iaa_bi,-0.753439136,0.672753824
PreSMAR,433.3333,iaa_bi,-0.761210175,0.677686812
PreSMAR,434.1667,iaa_bi,-0.768153939,0.68234576
PreSMAR,435,iaa_bi,-0.774203945,0.68662439
PreSMAR,435.8333,iaa_bi,-0.779319792,0.690427419
PreSMAR,436.6667,iaa_bi,-0.783487093,0.693675449
PreSMAR,437.5,iaa_bi,-0.786716831,0.696308848
PreSMAR,438.3333,iaa_bi,-0.789044177,0.698290472
PreSMAR,439.1667,iaa_bi,-0.790526809,0.699607197
PreSMAR,440,iaa_bi,-0.791242785,0.700270235
PreSMAR,440.8333,iaa_bi,-0.79128803,0.700314288
PreSMAR,441.6667,iaa_bi,-0.790773503,0.699795607
PreSMAR,442.5,iaa_bi,-0.789822117,0.698789078
PreSMAR,443.3333,iaa_bi,-0.788565491,0.697384461
PreSMAR,444.1667,iaa_bi,-0.787140601,0.695681974
PreSMAR,445,iaa_bi,-0.785686422,0.693787428
PreSMAR,445.8333,iaa_bi,-0.784340626,0.691807145
PreSMAR,446.6667,iaa_bi,-0.783236411,0.689842935
PreSMAR,447.5,iaa_bi,-0.78249953,0.687987401
