subject,label,condition,trial,meanAmplitude,Alpha_bandPower,Beta_bandPower,Delta_bandPower,Gamma_bandPower,Theta_bandPower,Alpha_bandITPC,Beta_bandITPC,Delta_bandITPC,Gamma_bandITPC,Theta_bandITPC
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,13,19.192922733427668,1360.474119970617,624.8506120219191,13019.913143843294,218.95730071766505,12564.865821157002,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,14,4.016512284935622,3945.443198023018,1324.1655326209298,6855.100805159911,217.24634097853587,6541.663441302568,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,15,-15.363220770115877,4671.244070249049,821.8177731316607,29480.869366669118,271.6611598649941,9330.804100072659,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,16,17.832544395987405,6662.81006835851,1130.4985675024845,20211.893740916774,239.9790153895772,13391.62932266705,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,17,6.460835919599723,2326.4559806293437,1004.9475799672558,15281.670349651708,213.32457883274142,6439.230347931285,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,18,-11.837719811580726,9645.276938659488,1812.3082423494473,19146.44507188585,304.65942633140065,12917.867319849705,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,19,-11.073013345141092,9620.851001388972,997.7282985615057,53724.201076129786,402.49884919663384,23634.652448347217,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,20,2.2374449686439215,8571.255229765013,1273.437196140713,11954.62740221242,142.30403807039255,14948.098521456499,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,21,30.546699979412058,2752.386486865187,824.7074020776695,24983.74743072579,195.75261383170678,13698.19937966723,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,22,-33.875067855847796,2250.6543491196207,1147.4316064874838,10575.174504421315,202.92308062556944,13695.412692851354,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,23,4.319141622688473,1809.8997792411178,363.72517070303877,11207.658166779822,91.78249380383637,7817.882619802584,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
